HUC_12,PIMPV
010300020204,0.134420228403
010300020301,0.428383234795
010300020302,0.158805347986
010300020303,0.500496748555
010300020304,0.146424102943
010300020401,0.180458530639
010300020402,0.164025172603
010300020403,0.457830758372
010300020404,0.304355200668
010300020405,0.118949764301
010300020406,0.160173116804
010300020501,0.210998615282
010300020502,0.14253722753
010300020503,0.200721881214
010300020504,0.462003901557
010300020505,0.382660582661
010300020506,0.363103895977
010300030101,0.195593342655
010300030102,0.0716933333333
010300030103,0.180924582564
010300030104,0.127997732624
010300030105,0.194529442496
010300030106,0.281905937816
010300030201,0.0960430986439
010300030202,0.169261671435
010300030203,0.586917498952
010300030301,1.48079658606
010300030302,0.400431592577
010300030303,0.275005475652
010300030304,1.14906845064
010300030401,0.770412068481
010300030402,0.448353886186
010300030501,0.0160748692541
010300030502,0.347112670483
010300030503,0.535332114781
010300030601,0.525201390566
010300030602,0.681038310468
010300030701,0.115031893645
010300030702,0.177217737664
010300030703,0.397603721003
010300030801,0.242814038431
010300030802,0.207416189838
010300030803,0.797261291168
010300030804,1.37537943464
010300030901,0.0764891212906
010300030902,0.374142340761
010300030903,0.108598186709
010300030904,0.681040231162
010300030905,0.65387119907
010300031001,0.568691706579
010300031002,0.672679112008
010300031003,0.497652286264
010300031004,2.23334574464
010300031101,0.611435332279
010300031102,0.547521034196
010300031103,1.81362895446
010300031201,0.360341943877
010300031202,0.549052599377
010300031203,0.736063676649
010300031204,0.36485817942
010300031205,0.464324813175
010300031206,0.754496690253
010300031301,3.61367713004
010300031302,2.71661859154
010300031401,0.368042506318
010300031402,0.501462877669
010300031403,1.11924269265
010300031404,1.62877570289
010300031405,0.993270694012
010300031501,5.03715093403
010300031502,0.504500699522
010300031503,0.516960412365
010300031504,0.557009193276
010300031505,1.49377695247
010300031506,0.63611158787
010300031507,9.30942512616
010300031601,0.39771548744
010300031602,0.483742776838
010300031603,0.362728106841
010300031604,0.370592684071
010300031605,0.479956625878
010300031606,0.48577082654
010300031701,1.02821490212
010300031702,1.83608986685
010300031801,1.76968185968
010300031802,2.55601493518
010300031803,1.64999395624
010300031804,1.05857084413
010300031805,0.416451260128
010300031806,2.58795565261
010300031901,0.616289413264
010300031902,1.60586823735
010300031903,2.76497246263
010300031904,1.83895619302
010300032001,0.24341714512
010300032002,0.866081329812
010300032003,0.837851808775
010300032004,0.943402737835
010300032005,0.433414639604
010300032101,0.651751652939
010300032102,1.94485009046
010300032103,0.688325878874
010300032104,1.59879650305
010300032105,2.01697898333
010300032106,1.92267529389
010300032201,0.75293463487
010300032202,1.10011269722
010300032203,0.547899654103
010300032204,1.38176057932
010300032205,7.88879838043
010300032301,1.50572347425
010300032302,0.936990037677
010300032303,2.32720595885
010300032304,1.20354164099
010300032305,1.98523121775
010300032306,1.34393977415
010300032307,2.23973475552
010300032308,1.10650150945
010300032309,3.1935742247
010300032401,1.30431409063
010300032402,0.906963586575
010300032403,0.979235138781
010300032404,4.37560945768
010300032405,10.6753208534
010300032406,0.824727555786
010300032407,1.66848904232
010300032408,0.611604947072
010300032409,4.45016044101
010400010101,0.203724201158
010400010102,0.150383240002
010400010103,0.0893317585215
010400010104,0.166545620007
010400010105,0.445394691005
010400010106,0.353042390114
010400010107,1.3698883849
010400010108,0.26688096049
010400010109,0.555442196043
010400010110,0.18754246491
010400010201,0.294190757668
010400010202,0.137756671301
010400010203,0.189733491288
010400010301,0.0989914613551
010400010302,0.0904839070919
010400010303,0.157284662184
010400010304,0.137040793477
010400010305,0.145346387166
010400010306,0.242446809729
010400010401,0.153674942512
010400010402,0.0711157411345
010400010403,0.0710695456612
010400010404,0.0980113636364
010400010405,0.0652799694799
010400010406,0.202968585211
010400010501,0.0932305928803
010400010502,0.315826976591
010400010601,0.216128991432
010400010602,0.355445736852
010400010603,0.214151681001
010400010604,0.317338211956
010400010605,0.263682898018
010400010606,3.13501247821
010400010607,3.7649426963
010400020101,1.0268474143
010400020102,0.972263841701
010400020103,0.259832583183
010400020201,0.0256527350342
010400020202,0.3481718553
010400020203,0.862542665118
010400020204,1.6135939715
010400020205,0.752505929284
010400020206,0.298372381578
010400020207,0.823379969227
010400020301,0.248980384541
010400020302,0.292336854503
010400020303,0.332572732459
010400020304,0.417488527118
010400020305,0.368823795614
010400020401,0.409910051086
010400020402,0.138910054663
010400020403,0.348994375571
010400020404,0.32192893525
010400020405,1.73880633493
010400020406,2.82488851921
010400020501,0.253560521734
010400020502,0.53005332491
010400020503,0.480506983807
010400020504,1.01597240164
010400020505,0.843511645764
010400020601,1.09485274609
010400020602,3.74947993749
010400020603,0.585071583806
010400020604,0.871017034503
010400020605,1.52664119977
010400020606,0.908202905078
010400020701,0.46924992906
010400020702,0.55472763195
010400020703,1.96126224581
010400020704,1.36859681752
010400020801,0.801473451237
010400020802,1.86879060526
010400020803,14.7249729912
010400020901,0.612604271702
010400020902,1.08001158099
010400020903,1.15426759932
010400020904,3.05478685182
010400020905,0.788685888453
010400020906,1.58836979681
010400020907,1.94764969544
010400020908,3.69499982348
010400020909,0.777738428849
010400020910,5.08591676873
010400021001,1.69965226761
010400021002,4.73629453152
010400021003,0.742714844487
010400021004,1.59353657141
010400021005,6.37812896126
010400021006,1.90886814865
010400021007,8.34492294369
010500010101,0.114761790183
010500010102,0.202095702394
010500010207,0.109561166639
010500010301,0.117742330364
010500010302,0.191876349325
010500010303,0.192362297072
010500010304,0.0242132062185
010500010305,0.124553321565
010500010306,0.150867984857
010500010307,0.12912335659
010500010401,0.105724049551
010500010402,0.154417092814
010500010403,0.125995971463
010500010404,0.133136662349
010500010501,0.0698379058563
010500010502,0.166317388003
010500010503,0.135453621664
010500010504,0.322928896652
010500010505,0.109854380153
010500010506,0.10503585783
010500010601,0.407381502326
010500010602,0.162106488738
010500010603,0.28785239662
010500010604,0.218490997428
010500010605,0.210959437744
010500010606,0.557252581353
010500010701,0.140654144797
010500010702,0.310320458808
010500010705,0.0764395382964
010500010706,0.0577337354589
010500010707,0.0494687168951
010500010708,0.052224175913
010500010801,1.42433153798
010500010802,1.78517132162
010500010804,1.48998272884
010500010806,2.39238763135
010500010809,1.98459975402
010500010810,0.851388865235
010500020101,0.577028039384
010500020102,0.383815713595
010500020103,0.257434366057
010500020104,0.227873899039
010500020201,0.17339662064
010500020202,0.331791170325
010500020203,0.235853977647
010500020204,0.222987590647
010500020205,1.69535533623
010500020301,0.169464496991
010500020302,0.426515481901
010500020401,0.366965364028
010500020402,0.691071078911
010500020403,0.283197354777
010500020501,0.149824448121
010500020502,0.378666666667
010500020503,0.375561406226
010500020601,0.328257386823
010500020602,0.248358693447
010500020603,1.08325776468
010500020604,1.34124908393
010500020701,1.04173696626
010500020702,0.0
010500020703,1.03390888288
010500020801,0.552670101548
010500020802,0.623825601879
010500020803,1.25769762668
010500020804,1.20796574614
010500020805,1.71867684478
010500020901,0.615128211858
010500020902,0.279310785707
010500020903,0.563409020421
010500020904,1.3911541356
010500020905,1.29762346587
010500020906,1.36163779444
010500020907,0.0
010500020908,0.601694915254
010500021001,0.437545989288
010500021002,1.29599269633
010500021003,0.111066168598
010500021004,0.123398911233
010500021005,1.22838422123
010500021006,1.54590355924
010500021007,0.0
010500021008,0.738028169014
010500021101,0.140899357602
010500021102,0.565179667067
010500021103,0.900126381018
010500021104,0.0
010500021105,1.1944980695
010500021106,1.50776557746
010500021107,0.0
010500021108,1.43085606773
010500021109,2.09215595907
010500021110,0.0
010500021111,6.26248742876
010500021201,0.0
010500021202,0.0484401256667
010500021203,0.216699196136
010500021204,0.17218742307
010500021205,0.429659411248
010500021206,0.119792832252
010500021207,0.190400797166
010500021208,0.448550645173
010500021209,0.10182252215
010500021210,0.965016078786
010500021211,0.538331726133
010500021212,0.417301584006
010500021213,0.527003369539
010500021214,0.539609457858
010500021215,1.04356068327
010500021301,0.71340815915
010500021302,6.47113864559
010500021303,1.25439399887
010500021304,1.64648678555
010500021401,0.513584167308
010500021402,1.09500613408
010500021403,3.95775729647
010500021404,1.02074485462
010500021405,1.94152104235
010500021406,5.22718695482
010500021407,2.58570684411
010500021408,3.80438836223
010500021409,0.0
010500021410,3.73882047959
010500021501,1.63193548387
010500021502,1.04977467655
010500021503,3.67538087664
010500021504,0.748727530443
010500021505,1.71279599271
010500021506,0.726608498262
010500021507,1.75532253952
010500021508,0.350927512479
010500021509,3.19813182476
010500021601,0.684284417421
010500021602,0.902794879745
010500021701,1.39803337719
010500021702,1.94170187562
010500021703,2.45691144708
010500021801,0.966354716492
010500021802,1.67177089852
010500021803,2.9482373033
010500021901,2.18985970957
010500021902,2.63490053511
010500021903,0.444754523052
010500021904,1.57059966071
010500021905,3.23832783816
010500021906,6.61192422401
010500021907,4.82522531168
010500021908,2.12932694953
010500021909,4.29428997844
010500030101,0.803257184967
010500030102,0.71458558918
010500030103,0.67416832611
010500030104,1.07834776488
010500030105,1.21866756551
010500030106,1.61498126174
010500030107,3.06670421125
010500030201,0.55503068148
010500030202,1.05455301968
010500030203,1.12179792267
010500030204,1.03764149002
010500030205,0.35471303344
010500030206,1.22603719599
010500030301,0.663522880099
010500030302,0.660774682478
010500030303,1.4131426319
010500030304,1.59559858984
010500030305,4.57006605554
010500030306,0.338257016248
010500030307,6.36356141797
010500030401,0.345980126468
010500030402,1.12764657274
010500030403,0.596978380181
010500030404,0.40518783542
010500030405,0.418293290015
010500030406,0.812346269473
010500030501,1.23400470834
010500030502,1.01780183744
010500030503,1.19913582428
010500030504,4.1376146789
010500030601,1.52195071083
010500030602,0.667985759277
010500030603,2.87718752741
010500030604,0.869697708435
010500030605,0.0
010500030606,1.24107142857
010500040203,0.746573439526
010500040204,0.673004672452
010500040401,0.432288917509
010500040402,0.18813433811
010500040403,0.151837000108
010500040404,0.371023215821
010500040501,0.3296166225
010500040502,1.5607661823
010500040601,0.109109180963
010500040602,0.39625167336
010500040603,0.13576532531
010500040604,0.131679532339
010500040605,0.492388498175
010500040606,1.49441589898
010500040701,0.0
010500040702,3.72857142857
010500040901,0.834082139648
010500040902,0.773311516574
010500040903,0.0
010500040904,1.24463087248
010600010101,0.442786706794
010600010102,0.59229365573
010600010103,0.776733603719
010600010104,1.33844554437
010600010105,1.82666657287
010600010106,1.16430857665
010600010107,1.02907403523
010600010108,0.488132169396
010600010109,0.468821016271
010600010110,2.05365683032
010600010201,2.47617524329
010600010202,3.59262167873
010600010203,0.894694960212
010600010204,0.842288721722
010600010205,4.12825063256
010600010206,3.71724574179
010600010301,3.13368979896
010600010302,2.75157685622
010600010303,4.23320997928
010600010304,4.2435545203
010600010305,2.87679640468
010600010306,11.6605347907
010600010401,7.26489456901
010600010402,32.9486206371
010600010501,8.38137398971
010600010502,17.7358911712
010600010503,5.89005843106
010600010504,10.9147187533
010600010505,7.43221709462
010600010506,0.0
010600010507,4.94014084507
010600010601,2.62162654001
010600010602,8.40630869788
010600010603,3.77115053218
010600010606,2.56192573262
010600010607,5.41946786379
010600020101,0.176744836933
010600020102,0.0322034646689
010600020103,0.124305608987
010600020104,0.551511541325
010600020105,1.16021421855
010600020106,0.95770704912
010600020201,0.118940645419
010600020202,0.104285124725
010600020203,1.72372069574
010600020204,0.555028869298
010600020301,0.226048797613
010600020302,3.42311565923
010600020303,1.82794561934
010600020304,1.05314291926
010600020401,0.165020276594
010600020402,0.238554233328
010600020403,0.500673030276
010600020404,1.26336744625
010600020405,0.488776127861
010600020406,1.30964643826
010600020501,0.721056091663
010600020502,0.622527406543
010600020503,0.292986201281
010600020504,0.757890424342
010600020601,0.17962228315
010600020602,0.0905497585705
010600020603,0.221066027848
010600020604,1.74285069478
010600020605,0.842623594196
010600020701,0.456358321153
010600020702,0.725192879924
010600020703,1.11112317637
010600020801,1.02300011543
010600020802,0.171636573027
010600020803,0.3750958295
010600020804,2.03076194983
010600020901,0.955974033139
010600020902,0.475712924443
010600020903,0.538168921998
010600020904,1.51577672274
010600021001,1.18634743798
010600021002,0.767629687081
010600021003,0.694469200524
010600021004,0.546395935164
010600021005,1.65936570732
010600021006,1.54297472075
010600021007,1.16629645055
010600021101,1.0616108668
010600021102,2.03337962204
010600021103,1.41607911363
010600021104,1.17964573343
010600021105,7.78473837733
010600021106,8.01386451386
010600030101,1.17596822886
010600030102,3.6064856215
010600030103,47.4106280193
010600030104,0.0208333333333
010600030201,1.11986086411
010600030202,8.15842448328
010600030203,1.89524965071
010600030204,1.52299343045
010600030205,4.74769825048
010600030206,27.0950413223
010600030207,8.92592592593
010600030301,2.22094619529
010600030302,0.0
010600030303,2.40860215054
010600030401,2.82708379415
010600030402,1.54664268836
010600030501,1.31217847502
010600030502,1.37149703361
010600030503,0.826760831104
010600030504,1.40943501344
010600030505,0.81570138117
010600030506,4.45038492169
010600030507,5.34893374845
010600030601,1.65915421
010600030602,1.6846875098
010600030603,9.83518357557
010600030604,0.780211652253
010600030605,0.725869866886
010600030606,0.53604339734
010600030607,2.63988031171
010600030608,12.0159138223
010600030701,0.806498540168
010600030702,1.28377661744
010600030703,0.250546663972
010600030704,4.75181622174
010600030705,0.949546553809
010600030706,1.0271528117
010600030707,1.05947897322
010600030708,3.66626281454
010600030709,2.64131833604
010600030801,2.84248331368
010600030802,2.5672117312
010600030803,3.99542904955
010600030804,5.95896670286
010600030805,3.32424101222
010600030806,8.35648180363
010600030901,7.86157484418
010600030902,5.25118527363
010600030903,5.26230750084
010600030904,7.23608682598
010600031001,17.443796555
010600031002,7.98249785775
010600031003,10.4404883632
010600031004,27.4093357271
010600031005,15.7328611932
010600031101,2.94693432929
010600031102,5.6438963037
010600031103,2.72390373065
010600031104,0.985192579652
010600031105,0.0
010600031106,13.7729681979
010700010101,0.0
010700010102,0.0020303342918
010700010103,0.0
010700010104,1.12253974494
010700010201,1.83717576404
010700010202,0.332143754712
010700010203,1.52821700592
010700010204,0.137402777573
010700010205,0.68816593607
010700010206,1.2172128553
010700010301,0.123810377542
010700010302,0.465578817734
010700010303,0.372513797772
010700010304,0.270050641856
010700010305,0.232831772447
010700010306,0.678878557709
010700010307,1.63626727349
010700010401,0.81334542178
010700010402,0.341285959783
010700010403,1.41897529148
010700010404,2.94241976591
010700010501,0.289797755699
010700010502,1.43632841046
010700010601,0.313967412999
010700010602,0.268557569618
010700010603,1.50594316568
010700010701,0.524768318393
010700010702,0.706551054874
010700010801,1.4328355565
010700010802,0.842851940864
010700010803,0.332905480087
010700010804,1.84296979924
010700020101,1.74732304965
010700020102,1.53922898028
010700020103,0.778743340206
010700020104,0.689287025617
010700020105,1.7902372317
010700020106,1.41371773751
010700020107,3.57017112337
010700020108,2.08969625516
010700020109,5.90509423268
010700020110,9.9560104288
